Configuración,Época,Loss Train,Loss Val,Acc Train,Acc Val
3L-64N-lr0.001,5,1.1056630611419678,1.2053589820861816,0.5151515007019043,0.40625
3L-64N-lr0.001,6,1.0346564054489136,1.16300630569458,0.5252525210380554,0.40625
3L-64N-lr0.001,7,0.9862226247787476,1.1390655040740967,0.5959596037864685,0.5
3L-64N-lr0.001,8,0.9555693864822388,1.13838791847229,0.5909090638160706,0.5
3L-64N-lr0.001,9,0.9335764050483704,1.1385126113891602,0.6010100841522217,0.5
3L-64N-lr0.001,10,0.9173867106437683,1.142353892326355,0.6161616444587708,0.5
3L-64N-lr0.001,11,0.9047988653182983,1.145114779472351,0.6060606241226196,0.5
3L-64N-lr0.001,12,0.8934965133666992,1.1456819772720337,0.6161616444587708,0.5
3L-64N-lr0.001,13,0.883664608001709,1.1547199487686157,0.6212121248245239,0.5
3L-64N-lr0.001,14,0.8748446106910706,1.1537699699401855,0.6414141654968262,0.53125
3L-64N-lr0.001,15,0.8674659132957458,1.1605228185653687,0.6515151262283325,0.53125
3L-64N-lr0.001,16,0.8598911762237549,1.161872386932373,0.6616161465644836,0.53125
3L-64N-lr0.001,17,0.853604257106781,1.1649329662322998,0.6565656661987305,0.53125
3L-64N-lr0.001,18,0.8469222187995911,1.1691269874572754,0.6666666865348816,0.53125
3L-64N-lr0.001,19,0.840613067150116,1.170870304107666,0.6767676472663879,0.53125
3L-64N-lr0.001,20,0.8349577188491821,1.1710898876190186,0.6767676472663879,0.53125
3L-64N-lr0.001,21,0.8295432329177856,1.1760395765304565,0.6818181872367859,0.53125
3L-64N-lr0.001,22,0.8237086534500122,1.1790690422058105,0.6868686676025391,0.53125
3L-64N-lr0.001,23,0.8186554312705994,1.1798170804977417,0.6868686676025391,0.53125
3L-64N-lr0.001,24,0.8133140206336975,1.1818013191223145,0.691919207572937,0.53125
3L-64N-lr0.001,25,0.8087466955184937,1.1814327239990234,0.691919207572937,0.53125
3L-64N-lr0.001,26,0.8028850555419922,1.1830546855926514,0.6969696879386902,0.53125
3L-64N-lr0.001,27,0.7993690967559814,1.1922638416290283,0.7020202279090881,0.53125
3L-64N-lr0.001,28,0.7932296395301819,1.1912535429000854,0.6969696879386902,0.53125
